id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
29586215,https://www.airbnb.com/rooms/29586215,20250930030739,2025-09-30,previous scrape,Girasol Garden Superior 2-c,"In the south of Menorca and only 400 m away from the sandy beach Playa de Son Bou, the apartments Girasol Garden are located in a well-kept holiday resort with pool in the popular holiday resort San Jaime Mediterráneo. This apartment, Girasol Garden Superior 2 C, is tastefully furnished and can accommodate 4 people with 2 bedrooms, a bathroom and a living/dining area with a well-equipped kitchen. The facilities also include Wi-Fi, fans and cable TV.",,https://a0.muscache.com/pictures/26873845-5049-40c9-b61b-7cd200515236.jpg,187050772,https://www.airbnb.com/users/show/187050772,Michael,2018-04-30,"Madrid, Spain","At Holidu, we're on a mission to make the hosting and booking of vacation rentals free of doubt and full of joy. Find the best accommodation in the most beautiful regions in Spain – from traditional white-washed villas on the Costa del Sol to beautiful fincas in Mallorca. Our team of experts work on the ground in local offices with hosts to ensure they offer high-quality vacation rentals so that guests book with peace of mind and confidence.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-187050772/original/93613109-d99e-4dc9-aac0-62d97fb6d532.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-187050772/original/93613109-d99e-4dc9-aac0-62d97fb6d532.png?aki_policy=profile_x_medium,Urbanización Pueblo Don Thomas,303,904,"['email', 'phone']",t,f,,Alaior,,39.9057095,4.0721395,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Sea view"", ""Portable fans"", ""Pool"", ""Bed linens"", ""Hot water kettle"", ""Iron"", ""Coffee maker"", ""Garden view"", ""Patio or balcony"", ""Crib"", ""Toaster"", ""Microwave"", ""Blender"", ""High chair"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Stove"", ""Freezer"", ""Private entrance"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Single level home""]",,1,1125,1.0,1.0,1.0,1125.0,1.0,1051.5,,t,17,47,77,352,2025-09-30,16,1,0,80,3,6,,2021-08-28,2024-10-24,3.38,3.69,3.13,4.31,4.06,4.13,3.38,APM1726,t,10,10,0,0,0.32
657099748550350267,https://www.airbnb.com/rooms/657099748550350267,20250930030739,2025-09-30,city scrape,Sunny apartment stunning pool garden & parking,"Near Menorca’s longest beach Son Bou, and Cami de Cavalls, this 2 bedroomed apartment sleeps 4 with huge sun-bathed terrace, private garden, fast Wi Fi, stunning shared pool. Accommodation consists of double and twin rooms, large bathroom with bath and shower over,  kitchen with open plan lounge with patio doors to terrace. Stunning views to back/pool, as on edge of nature reserve.<br />1 min walk to supermarket/hotel<br />15 min drive from Mahon airport<br />20 mins walk to beach, shops/bars and <br />restaurants","Small Urbanisation with good local facilities, surrounded by country and beach walks. Short drive from Mahon  airport.",https://a0.muscache.com/pictures/miso/Hosting-657099748550350267/original/eb387253-d5aa-480d-abd1-52213fde8e93.jpeg,466326151,https://www.airbnb.com/users/show/466326151,Ian,2022-06-27,,,,,,f,https://a0.muscache.com/im/pictures/user/1e8f399d-6723-41e1-8323-0e6f4fdead74.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e8f399d-6723-41e1-8323-0e6f4fdead74.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"San Jaime Mediterráneo, Illes Balears, Spain",Alaior,,39.91007053255898,4.06946154809666,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Dedicated workspace"", ""Long term stays allowed"", ""Private backyard \u2013 Fully fenced"", ""Bed linens"", ""Sound system"", ""Hot water kettle"", ""Iron"", ""Drying rack for clothing"", ""Sun loungers"", ""Self check-in"", ""Garden view"", ""Outdoor furniture"", ""Shared pool"", ""Outdoor dining area"", ""Valley view"", ""First aid kit"", ""Toaster"", ""Microwave"", ""Outdoor shower"", ""Private patio or balcony"", ""Shared beach access"", ""Fire extinguisher"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Hair dryer"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Hot water"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Baking sheet"", ""Central air conditioning"", ""Hangers"", ""Heating"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Lockbox"", ""Wine glasses"", ""Bathtub"", ""Free parking on premises"", ""Dining table""]",$190.00,3,730,3.0,3.0,730.0,730.0,3.0,730.0,,t,26,28,28,282,2025-09-30,27,7,1,28,9,42,7980.0,2022-07-20,2025-09-26,4.7,4.74,4.67,4.93,4.93,4.63,4.52,,t,1,1,0,0,0.69
1117359136872241097,https://www.airbnb.com/rooms/1117359136872241097,20250930030739,2025-09-30,city scrape,Superior en la torre,"Newly renovated room, located in the towers of the castle, located near the beach Cala in Porter.",,https://a0.muscache.com/pictures/miso/Hosting-1117359136872241097/original/2fe34ef1-a118-4ecb-8e68-cbf05d812160.jpeg,512906944,https://www.airbnb.com/users/show/512906944,Castell,2023-05-03,,,within an hour,96%,100%,f,https://a0.muscache.com/im/pictures/user/User-512906944/original/db032e32-0cb3-4186-a94a-00940186d294.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-512906944/original/db032e32-0cb3-4186-a94a-00940186d294.jpeg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Alaior,,39.87575,4.13585,Private room in hostel,Private room,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""TV"", ""First aid kit"", ""Air conditioning"", ""Fire extinguisher""]",$66.00,1,365,1.0,1.0,30.0,30.0,1.0,30.0,,t,29,33,33,215,2025-09-30,78,51,5,33,31,255,16830.0,2024-04-09,2025-09-26,4.73,4.68,4.87,4.94,4.79,4.66,4.61,,t,4,0,4,0,4.33
791105248227559014,https://www.airbnb.com/rooms/791105248227559014,20250930030739,2025-09-30,city scrape,Villa Zodiaco Aries by Escape Home,"The Villas Zodiaco are 2 semi-detached villas. The Zodiaco Aries villa is located in the urb. from Son bou about 600 meters from the beach of the same name. It consists of 3 double bedrooms with a maximum capacity of up to 6 people. It has a spacious living-dining room with a window that gives access to the terrace with magnificent views of the sea and the sunset of Menorca. The main floor consists of a living room with ceiling fans, free Wifi for customers, Smart Tv, bluetooth.",,https://a0.muscache.com/pictures/prohost-api/Hosting-791105248227559014/original/69f7d4a2-6adc-44be-9430-89fbe8a66702.jpeg,384045316,https://www.airbnb.com/users/show/384045316,World2Meet,2021-01-11,,"Escape Home es la marca bajo la que World2Meet, la división de viajes del Grupo Iberostar, opera la plataforma de alquiler vacacional de Villas y Apartamentos. Es nuestra plataforma de crecimiento y marco de inspiración para alcanzar el liderazgo.

Todos nuestros alojamientos están cuidadosamente seleccionados por nuestros expertos en Islas Baleares, Canarias y Algarve. Gracias a la gestión integral garantizamos que todas las propiedades cumplen con las normativas vigentes y los estándares de limpieza e higiene, así como las normativas y desinfecciones en lo relativo a COVID-19.

Ofrecemos un servicio de calidad, profesional y cercano tanto a los propietarios como a los huéspedes para hacer de este proceso una experiencia única. Nuestra misión es hacerle sentir como en casa. Soñamos, como tú, con tus vacaciones y nada nos supone mayor recompensa que tu reconocimiento a nuestro empeño. 
",within an hour,98%,100%,f,https://a0.muscache.com/im/pictures/user/User-384045316/original/e2413d47-6599-4132-b3ef-20d3bbd56797.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-384045316/original/e2413d47-6599-4132-b3ef-20d3bbd56797.jpeg?aki_policy=profile_x_medium,,96,205,"['email', 'phone']",t,t,,Alaior,,39.9072,4.07121,Entire villa,Entire home/apt,2,2.0,2 baths,3.0,5.0,"[""Washer"", ""Pool"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Stove"", ""Hot water"", ""BBQ grill"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Essentials"", ""Bathtub""]",$157.00,1,1125,1.0,3.0,3.0,1125.0,1.0,1112.7,,t,7,9,9,9,2025-09-30,16,0,0,9,9,0,0.0,2023-04-30,2024-07-20,4.25,4.44,3.75,4.31,4.38,4.31,4.19,863/1989,t,68,68,0,0,0.54
10690573,https://www.airbnb.com/rooms/10690573,20250930030739,2025-09-30,city scrape,Villa Caprice,"Overview <br />   Villa Caprice is located in S Algar, Menorca. This detached vacation <br />   rental property offers Free Wi-Fi and sleeps up to 6 people with 3 <br />   Bedrooms and 2 Bathrooms. There is a private pool (South Facing) with <br />   barbecue and Sea views. Walking distance to the Beach and Restaurants. <br />   Layout",,https://a0.muscache.com/pictures/prohost-api/Hosting-10690573/original/b40e778f-7da6-4b9f-b531-9d1ddb2d8c97.jpeg,49977975,https://www.airbnb.com/users/show/49977975,Richard,2015-11-27,"England, United Kingdom","As an expression of my passion and love for traveling, I offer visitors the chance to experience and enjoy my beautiful property. 

I have the experience and knowledge necessary to make your stay enjoyable! My goal is to make you feel happy, safe, and confident that you will be satisfied with your stay, from the beginning to the end. 

Before your arrival, I will send you all the necessary arrival information, including driving instructions and key location. 

From the moment you arrive, you know that for whatever you may need during your stay, there will always be someone there to offer assistance or help with any request you may have. 

My phone is always available, and I respond directly to help you feel secure about your decision to book my villa.",within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/2fab7bb4-82df-4b7d-b3e4-e0a20719f9b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2fab7bb4-82df-4b7d-b3e4-e0a20719f9b2.jpg?aki_policy=profile_x_medium,Zacharias,787,888,"['email', 'phone']",t,t,,Sant Lluís,,39.838385350861,4.3002837896347,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Sea view"", ""Washer"", ""Portable fans"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Iron"", ""Coffee maker"", ""Self check-in"", ""Patio or balcony"", ""Toaster"", ""Microwave"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Indoor fireplace"", ""Hair dryer"", ""Private pool"", ""Books and reading material"", ""Clothing storage"", ""Room-darkening shades"", ""BBQ grill"", ""Freezer"", ""Oven"", ""Lockbox"", ""Essentials"", ""Single level home""]",$220.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,15,17,17,17,2025-09-30,17,7,1,17,2,56,12320.0,2016-07-30,2025-09-13,4.53,4.76,4.82,4.88,4.76,4.59,4.59,ET/690/ME,t,35,35,0,0,0.15
24516968,https://www.airbnb.com/rooms/24516968,20250930030739,2025-09-30,previous scrape,Villa Bon Sol de 3 Villas Menorca,"Accommodation<br /><br />Family villa, in urbanization calan bosch. With nice garden, barbecue, very suitable for family with young children, without private pool though 5 minutes walkint to the beach.<br /><br />The environment<br /><br />A 5minutes walking from the marina ""lake calan bosch"". With restaurant area, supermarket, shopping center ....<br />Though it is located in a quiet and reserved area.",,https://a0.muscache.com/pictures/0fb20821-33c9-4a33-ad57-1a54d64df9b2.jpg,105711740,https://www.airbnb.com/users/show/105711740,3Villas,2016-11-30,"Balearic Islands, Spain","We are a team with many years experience in helping owners to rent their villas for holidays. We are here to help and assist you:
Jose, Jordi, Johannes, Rafa, Toni, Marta, Cristian, Belén, Lluis, Carlos, Carmen, Sam, Amanda, Karine, Chema and Rafel.
Holidays are the most beautiful tme of the year and we want to help to make them special.
If you interested to rent your property you can contact us via our web or a short message",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-105711740/original/bc41935d-2e80-470f-9cb2-f1755119fcae.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-105711740/original/bc41935d-2e80-470f-9cb2-f1755119fcae.jpeg?aki_policy=profile_x_medium,,120,253,"['email', 'phone']",t,t,,Ciutadella de Menorca,,39.92583,3.83204,Entire home,Entire home/apt,6,,1.5 baths,3.0,,"[""Washer"", ""Dedicated workspace"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Self check-in"", ""Patio or balcony"", ""Crib"", ""Microwave"", ""Fire extinguisher"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Hair dryer"", ""Indoor fireplace"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Stove"", ""Hot water"", ""BBQ grill"", ""Private entrance"", ""Hangers"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Free parking on premises"", ""Long term stays allowed""]",,7,300,7.0,7.0,300.0,300.0,7.0,300.0,,t,5,5,33,308,2025-09-30,33,3,0,36,6,42,,2019-07-06,2025-08-11,4.67,4.79,4.79,4.94,4.88,4.79,4.45,ESFCTU00000700700019140300000000000000000000ET0631ME5,t,114,114,0,0,0.43
33147352,https://www.airbnb.com/rooms/33147352,20250930030739,2025-09-30,city scrape,Villa Mari,Villa Highlights,,https://a0.muscache.com/pictures/prohost-api/Hosting-33147352/original/73faf335-e2cb-4229-96f2-0f96f84e403e.jpeg,49977975,https://www.airbnb.com/users/show/49977975,Richard,2015-11-27,"England, United Kingdom","As an expression of my passion and love for traveling, I offer visitors the chance to experience and enjoy my beautiful property. 

I have the experience and knowledge necessary to make your stay enjoyable! My goal is to make you feel happy, safe, and confident that you will be satisfied with your stay, from the beginning to the end. 

Before your arrival, I will send you all the necessary arrival information, including driving instructions and key location. 

From the moment you arrive, you know that for whatever you may need during your stay, there will always be someone there to offer assistance or help with any request you may have. 

My phone is always available, and I respond directly to help you feel secure about your decision to book my villa.",within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/2fab7bb4-82df-4b7d-b3e4-e0a20719f9b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2fab7bb4-82df-4b7d-b3e4-e0a20719f9b2.jpg?aki_policy=profile_x_medium,Zacharias,787,888,"['email', 'phone']",t,t,,Alaior,,39.872773218868,4.137170612812,Entire villa,Entire home/apt,4,4.0,4 baths,3.0,3.0,"[""Washer"", ""Portable fans"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Iron"", ""Coffee maker"", ""Self check-in"", ""First aid kit"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV with standard cable"", ""Smoke alarm"", ""Hair dryer"", ""Private pool"", ""Books and reading material"", ""Clothing storage"", ""Room-darkening shades"", ""BBQ grill"", ""Freezer"", ""Oven"", ""Lockbox"", ""Essentials"", ""Bathtub"", ""Single level home""]",$158.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,10,12,12,150,2025-09-30,10,4,0,12,1,32,5056.0,2019-08-13,2025-08-30,4.9,4.9,4.8,5.0,4.8,4.9,4.9,ET/0694/ME,t,35,35,0,0,0.13
19128888,https://www.airbnb.com/rooms/19128888,20250930030739,2025-09-30,previous scrape,Las Golondrinas - Rissaga,"Beachfront house in a small family development with private access in Cap d'Artrutx, Ciutadella. <br />With 4,500m2 of community gardens and green areas, plus a large pool, in a residential environment of great tranquility and relaxation of great tranquility and relaxation.<br />The house has been completely renovated in 2022, with nice design and all the necessary amenities. It has a large garden in front of the house with hammocks, and a fully furnished outdoor terrace.","Cap d'Artrutx<br /><br />It is a residential area, where ground-floor holiday houses violate, in a quiet and relaxing environment. <br />In addition to its views of the Mediterranean, and incredible sunsets, there is a restaurant in the Lighthouse from the mid-19th century, with a nice terrace above the sea, highly recommended. <br />The area is equipped with all the necessary services, a bus line that connects it with Ciutadella just 7 km away, you will also find a wide variety of supermarkets, shops, bars, restaurants and nightlife.<br /><br />A pleasant promenade of more than 4 km surrounds the area, and allows you to enjoy pleasant sunset walks.<br /><br />From the Faro and the coast of Cap d'Artrutx, you can see the best sunsets in all of Menorca.<br /><br />Visitors from all over the island come to this point at sunset, to watch the sun slowly set on the horizon, on the Tramuntana coast of the island of Mallorca, from which you can see its silhouette in the faraway.<br /><br />A ",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTkxMjg4ODg%3D/original/b1775425-a2b7-44c7-acbd-040d48a1460f.jpeg,8279288,https://www.airbnb.com/users/show/8279288,Carlos,2013-08-20,"Barcelona, Spain","Alquiler de casas de vacaciones en MENORCA
",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/c65ef3ce-d890-486a-bba2-64621e7d14b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c65ef3ce-d890-486a-bba2-64621e7d14b7.jpg?aki_policy=profile_x_medium,,3,6,"['email', 'phone', 'work_email']",t,t,"Cap d'Artrutx, Illes Balears, Spain",Ciutadella de Menorca,,39.92921829223633,3.823983907699585,Entire condo,Entire home/apt,4,,1 bath,2.0,,"[""Shared outdoor pool - available all year, open specific hours"", ""Dedicated workspace"", ""Bed linens"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water kettle"", ""Shared patio or balcony"", ""Dishwasher"", ""Iron"", ""Drying rack for clothing"", ""Sun loungers"", ""Self check-in"", ""Garden view"", ""Coffee maker: drip coffee maker, espresso machine"", ""Outdoor furniture"", ""Outdoor dining area"", ""Private outdoor kitchen"", ""First aid kit"", ""Toaster"", ""Blender"", ""Safe"", ""Smoking allowed"", ""Pocket wifi"", ""Hammock"", ""Fire extinguisher"", ""Radiant heating"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Crib - always at the listing"", ""Refrigerator"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Hair dryer"", ""Hot water"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Mosquito net"", ""Room-darkening shades"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Freezer"", ""Private entrance"", ""Single oven"", ""Waterfront"", ""Hangers"", ""Other induction stove"", ""Free street parking"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Central heating"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""32 inch HDTV""]",,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,,t,0,0,0,0,2025-09-30,24,5,0,0,3,50,,2021-07-07,2025-08-10,4.63,4.71,4.21,4.54,4.58,4.58,4.5,APM 1654,f,3,3,0,0,0.47
1111471422317577417,https://www.airbnb.com/rooms/1111471422317577417,20250930030739,2025-09-30,city scrape,Villa Calma 450m from the beach,"Perfect location, privacy and comfort make this house the perfect place to relax and disconnect surrounded by your family and friends. <br /><br />The house is located in beautiful Cala en Blanes, only 450m from the closest beach. 4 more beaches are close by, it includes a community pool, a supermarket is 100m down the street and the city center is only a 5 min ride. Newly renovated and with its beautiful outside spaces this oasis lets you calm down by enjoying a peaceful and relaxing private atmosphere.","Cala en Blanes, Ciutadella, Menorca is a beautiful area north of the Ciutadella city center. It has several small<br />Beaches, the closest being only 450m away from the house - a dreamy sand beach in a little cove, you will love it. If you’re not a big fan of sand beaches, a couple of minutes further you can access the sea via ladders and take a sun bath on the rocks at famous Cala en Brut. Cala en Blanes features 3 more beaches for you to explore and that’s just the small north side of the city.",https://a0.muscache.com/pictures/miso/Hosting-1111471422317577417/original/f7733965-282d-47fe-a6f9-6db9d356931d.jpeg,62430208,https://www.airbnb.com/users/show/62430208,Daniel,2016-03-10,,"I have had the pleasure of living on four continents, from China to Nicaragua, to Ghana, Ireland, the Netherlands, Spain and more. I was working for an international NGO and therefore had the chance to see, learn and be shaped by many places. I’ve been working in the tech-industries and was involved in several startups, the latest being about education and remote work. I love surfing, yoga, meditation, reading, good veggie/vegan food and sport.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/edf8ac5f-f97d-4cdf-8c5d-5bcba2ff0208.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/edf8ac5f-f97d-4cdf-8c5d-5bcba2ff0208.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ciutadella de Menorca, Illes Balears, Spain",Ciutadella de Menorca,,40.00337,3.81245,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Washer"", ""Cleaning products"", ""Long term stays allowed"", ""Bed linens"", ""Hot water kettle"", ""Iron"", ""Drying rack for clothing"", ""Coffee maker"", ""Sun loungers"", ""Self check-in"", ""Outdoor furniture"", ""Shared pool"", ""Outdoor dining area"", ""Body soap"", ""First aid kit"", ""Crib"", ""Air conditioning"", ""Gas stove"", ""Toaster"", ""Microwave"", ""Shampoo"", ""Private patio or balcony"", ""Fire extinguisher"", ""Cooking basics"", ""Beach access"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Pets allowed"", ""Smoke alarm"", ""Hair dryer"", ""Baby bath"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Shower gel"", ""Coffee"", ""Hot water"", ""Freezer"", ""Hangers"", ""Heating"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Lockbox"", ""Wine glasses"", ""Bathtub"", ""Dining table"", ""Ceiling fan""]",$144.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,6,8,8,199,2025-09-30,37,23,2,8,19,138,19872.0,2024-04-07,2025-09-17,4.86,4.81,4.76,4.95,4.97,4.81,4.68,ESFCTU00000700700018184800000000000000000000ET2977ME4,t,1,1,0,0,2.05
26317397,https://www.airbnb.com/rooms/26317397,20250930030739,2025-09-30,previous scrape,Villa Pepita,"<p>Treat the entire family to the holiday of a lifetime at seven-bedroom Villa Pepita. Located on the pretty South-East coast of Menorca, this beautiful villa near the sea is capable of housing up to fifteen guests! Built in traditional Spanish style, Villa Pepita has a brilliant white exterior and contrasting sage green, wooden shutters. A lengthy swimming pool, perfect for those morning laps, rests at the foot of the villa, bordered by sun loungers and a grand, tropical palm tree.",Beach - 1 km<br />Restaurant - 0 km<br />Shops - 0 km,https://a0.muscache.com/pictures/prohost-api/Hosting-26317397/original/62a6649d-e16a-45b5-b63e-cb67a51b2bc2.jpeg,14113470,https://www.airbnb.com/users/show/14113470,Neil,2014-04-10,"Burton upon Trent, United Kingdom","*IMPORANT* - In order to access your villa directions and key collection information, you will need to log-in to the Solmar Villas website. Information on how to do this will be emailed to you once your booking is confirmed. Please note that we will contact you post booking via our Villa Concierge Team in order for you to provide your Advanced Passenger Information. This includes all passenger names, dates of birth, passport details and your flight details, which is required by local authorities.

Solmar Villas is a family run business with over 29 years of experience in arranging high quality, tailor made villa holidays. We pride ourselves in providing the highest quality prompt and personalised service to all our clients - with Solmar Villas, you are in safe hands.

We specialise in providing the very finest villas for perfect villa holidays.

All our villas are carefully chosen and approved by our staff - we select only the highest quality villas in the finest resorts and regions of mainland Spain as well as the Balearics  and Canary Islands, Portugal, Greek Islands,  Cyprus and Croatia.

Our selection of villas include a wide range of properties from traditional style houses offering peace and privacy in the countryside, to luxury villas with pools and breath-taking coastal views. 

Solmar has built a loyal customer base. Many of our clients use Solmar year after year and many of our new customers book our villas after recommendations from friends and family.

Whatever type of holiday you have in mind, whether its beach, sports or special interest, we will do everything possible to meet your requirements.

Our ATOL number is ATOL 10334 and as such any flight inclusive holidays booked with us are financially protected.",within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/c36f346b-aa56-421a-9d2a-56f212588d81.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c36f346b-aa56-421a-9d2a-56f212588d81.jpg?aki_policy=profile_x_medium,Urbanización Punta Lara,1522,1761,"['email', 'phone']",t,t,"Binibeca, Spain",Sant Lluís,,39.82157,4.23786,Entire villa,Entire home/apt,15,,3 baths,7.0,,"[""Portable fans"", ""Bidet"", ""Bed linens"", ""Sound system"", ""Dishwasher"", ""Sun loungers"", ""Ping pong table"", ""Microwave"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Pool table"", ""BBQ grill"", ""Freezer"", ""Private outdoor pool"", ""Oven"", ""Bathtub"", ""Free parking on premises"", ""Ceiling fan""]",,3,1125,3.0,7.0,1125.0,1125.0,3.0,1125.0,,t,0,0,0,0,2025-09-30,5,2,1,0,0,12,,2019-05-18,2025-09-13,4.6,4.8,3.8,5.0,4.6,5.0,5.0,ET0441ME,t,122,122,0,0,0.06
1161420900298615669,https://www.airbnb.com/rooms/1161420900298615669,20250930030739,2025-09-30,city scrape,Habitación doble cama matrimonio,"Welcome to Hotel Victori, a three-star hotel located in Es Castell, a small town in Menorca with a British footprint and with a lot of charm, tradition and history. A few minutes from Cala Fonts, fishermen's port, a magical place where you can breathe tranquility and authentic Mediterranean atmosphere. In it you can tour the terraces of the bars, restaurants and craft shops that you will find inside caves or at street stops.",,https://a0.muscache.com/pictures/miso/Hosting-1161420900298615669/original/33661cbc-79dc-4f0d-b2d6-4e8c070f2ac4.jpeg,578787392,https://www.airbnb.com/users/show/578787392,Joan,2024-05-21,,,within an hour,91%,98%,f,https://a0.muscache.com/im/pictures/user/User-578787392/original/f1bd8528-608e-440d-9a11-b607c1f528df.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-578787392/original/f1bd8528-608e-440d-9a11-b607c1f528df.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Es Castell,,39.87735,4.29025,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Bed linens"", ""Self check-in"", ""Body soap"", ""First aid kit"", ""Air conditioning"", ""Elevator"", ""Shampoo"", ""Safe"", ""Fire extinguisher"", ""Wifi"", ""TV"", ""Smoke alarm"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Hangers"", ""Keypad""]",$84.00,1,365,1.0,1.0,30.0,30.0,1.0,30.0,,t,23,51,73,307,2025-09-30,80,47,6,73,37,255,21420.0,2024-05-31,2025-09-28,4.51,4.66,4.8,4.7,4.43,4.68,4.18,HPM2490,t,1,0,1,0,4.92
